"ano","sq_candidato","nome_candidato","descricao_cargo","sigla_partido","desc_sit_cand_tot","sigla_uf","total_votos","sexo","estado_civil","grau_instrucao","descricao_ocupacao","cor_raca","data_nascimento","descricao_nacionalidade"
2018,60000610991,"LUIZIANNE DE OLIVEIRA LINS","DEPUTADO FEDERAL","PT","ELEITO POR QP","CE",173777,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO SUPERIOR","BRANCA","18/11/1968","BRASILEIRA NATA"
2018,60000610996,"JAZIEL PEREIRA DE SOUSA","DEPUTADO FEDERAL","PR","ELEITO POR MÉDIA","CE",65300,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","03/05/1961","BRASILEIRA NATA"
2018,60000611004,"ANTONIO JOSE AGUIAR ALBUQUERQUE","DEPUTADO FEDERAL","PP","ELEITO POR QP","CE",132319,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","PARDA","26/09/1983","BRASILEIRA NATA"
2018,60000611009,"CELIO STUDART BARBOSA","DEPUTADO FEDERAL","PV","ELEITO POR QP","CE",208854,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADVOGADO","PARDA","19/06/1987","BRASILEIRA NATA"
2018,60000611236,"ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR","DEPUTADO FEDERAL","PATRI","ELEITO POR QP","CE",67917,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","PARDA","16/04/1985","BRASILEIRA NATA"
2018,60000611570,"ROBERTO SOARES PESSOA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","CE",102470,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","PARDA","21/05/1943","BRASILEIRA NATA"
2018,60000611597,"LUIS EDUARDO GRANGEIRO GIRÃO","SENADOR","PROS","ELEITO","CE",1325786,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","PARDA","25/09/1972","BRASILEIRA NATA"
2018,60000611778,"HEITOR RODRIGO PEREIRA FREIRE","DEPUTADO FEDERAL","PSL","ELEITO POR MÉDIA","CE",97201,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","08/10/1981","BRASILEIRA NATA"
2018,60000611947,"MARCOS ROBERIO RIBEIRO MONTEIRO","DEPUTADO FEDERAL","PDT","ELEITO POR QP","CE",131275,"MASCULINO","CASADO(A)","ENSINO FUNDAMENTAL COMPLETO","EMPRESÁRIO","PARDA","15/02/1970","BRASILEIRA NATA"
2018,60000611949,"PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES","DEPUTADO FEDERAL","PTB","ELEITO POR QP","CE",119030,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","SOCIÓLOGO","BRANCA","11/10/1980","BRASILEIRA NATA"
2018,60000611950,"ANDRE PEIXOTO FIGUEIREDO LIMA","DEPUTADO FEDERAL","PDT","ELEITO POR QP","CE",103385,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","10/11/1966","BRASILEIRA NATA"
2018,60000611953,"EDUARDO HENRIQUE MAIA BISMARCK","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","CE",87009,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","14/11/1981","BRASILEIRA NATA"
2018,60000611954,"ANTONIO IDILVAN DE LIMA ALENCAR","DEPUTADO FEDERAL","PDT","ELEITO POR QP","CE",154338,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","BRANCA","23/09/1968","BRASILEIRA NATA"
2018,60000611955,"CARLOS MAURO BENEVIDES FILHO","DEPUTADO FEDERAL","PDT","ELEITO POR QP","CE",157510,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO SUPERIOR","PARDA","09/03/1959","BRASILEIRA NATA"
2018,60000611956,"JOSÉ LEÔNIDAS DE MENEZES CRISTINO","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","CE",102417,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","03/06/1957","BRASILEIRA NATA"
2018,60000611968,"DENIS ANDERSON DA ROCHA BEZERRA","DEPUTADO FEDERAL","PSB","ELEITO POR QP","CE",106294,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","17/03/1980","BRASILEIRA NATA"
2018,70000610837,"ERIKA JUCA KOKAY","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","DF",89986,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","15/08/1957","BRASILEIRA NATA"
2018,70000614410,"LEILA GOMES DE BARROS RÊGO","SENADOR","PSB","ELEITO","DF",467787,"FEMININO","CASADO(A)","SUPERIOR INCOMPLETO","ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS","BRANCA","30/09/1971","BRASILEIRA NATA"
2018,70000614421,"ISRAEL MATOS BATISTA","DEPUTADO FEDERAL","PV","ELEITO POR QP","DF",67598,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO MÉDIO","BRANCA","02/05/1982","BRASILEIRA NATA"
2018,70000614533,"CELINA LEAO HIZIM","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","DF",31610,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","02/03/1977","BRASILEIRA NATA"
2018,70000614972,"BEATRIZ KICIS TORRENTS DE SORDI","DEPUTADO FEDERAL","PRP","ELEITO POR MÉDIA","DF",86415,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","19/09/1961","BRASILEIRA NATA"
2018,70000618958,"JULIO CESAR RIBEIRO","DEPUTADO FEDERAL","PRB","ELEITO POR QP","DF",79775,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","24/02/1975","BRASILEIRA NATA"
2018,70000618962,"PAULA MORENO PARO BELMONTE","DEPUTADO FEDERAL","PPS","ELEITO POR MÉDIA","DF",46069,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","23/06/1973","BRASILEIRA NATA"
2018,70000625515,"IZALCI LUCAS FERREIRA","SENADOR","PSDB","ELEITO","DF",403735,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","07/04/1956","BRASILEIRA NATA"
2018,70000625528,"FLAVIA CAROLINA PERES","DEPUTADO FEDERAL","PR","ELEITO POR QP","DF",121340,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","PARDA","21/01/1980","BRASILEIRA NATA"
2018,70000625533,"LUIS CLAUDIO FERNANDES MIRANDA","DEPUTADO FEDERAL","DEM","ELEITO POR MÉDIA","DF",65107,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","BRANCA","27/03/1980","BRASILEIRA NATA"
2018,80000607498,"LAURIETE RODRIGUES DE JESUS MALTA","DEPUTADO FEDERAL","PR","ELEITO POR MÉDIA","ES",51983,"FEMININO","CASADO(A)","SUPERIOR INCOMPLETO","MÚSICO","BRANCA","23/02/1970","BRASILEIRA NATA"
2018,80000607518,"AMARO ROCHA NASCIMENTO NETO","DEPUTADO FEDERAL","PRB","ELEITO POR QP","ES",181813,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/12/1976","BRASILEIRA NATA"
2018,80000607531,"SORAYA DE SOUZA MANNATO","DEPUTADO FEDERAL","PSL","ELEITO POR QP","ES",57741,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","10/03/1961","BRASILEIRA NATA"
2018,80000611871,"EVAIR VIEIRA DE MELO","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","ES",48412,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","02/04/1972","BRASILEIRA NATA"
2018,80000611885,"JOSIAS MARIO DA VITORIA","DEPUTADO FEDERAL","PPS","ELEITO POR QP","ES",74787,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","02/06/1971","BRASILEIRA NATA"
2018,80000612948,"FABIANO CONTARATO","SENADOR","REDE","ELEITO","ES",1117036,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","POLICIAL CIVIL","BRANCA","20/06/1966","BRASILEIRA NATA"
2018,80000620173,"FELIPE RIGONI LOPES","DEPUTADO FEDERAL","PSB","ELEITO POR QP","ES",84405,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","13/06/1991","BRASILEIRA NATA"
2018,80000620175,"PAULO ROBERTO FOLETTO","DEPUTADO FEDERAL","PSB","ELEITO POR MÉDIA","ES",55957,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","30/04/1956","BRASILEIRA NATA"
2018,80000622443,"ANTONIO SERGIO ALVES VIDIGAL","DEPUTADO FEDERAL","PDT","ELEITO POR QP","ES",73030,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","08/05/1957","BRASILEIRA NATA"
2018,80000622450,"NORMA AYUB ALVES","DEPUTADO FEDERAL","DEM","ELEITO POR MÉDIA","ES",57156,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","07/09/1959","BRASILEIRA NATA"
2018,80000625508,"MARCOS RIBEIRO DO VAL","SENADOR","PPS","ELEITO","ES",863359,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","OUTROS","BRANCA","15/06/1971","BRASILEIRA NATA"
2018,80000626736,"HELDER IGNACIO SALOMÃO","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","ES",73384,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","08/03/1964","BRASILEIRA NATA"
2018,90000609234,"VANDERLAN VIEIRA CARDOSO","SENADOR","PP","ELEITO","GO",1729637,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","BRANCA","15/11/1962","BRASILEIRA NATA"
2018,90000610070,"JOÃO CAMPOS DE ARAÚJO","DEPUTADO FEDERAL","PRB","ELEITO POR QP","GO",106014,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","28/12/1962","BRASILEIRA NATA"
2018,90000610071,"ADRIANO ANTÔNIO AVELAR","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","GO",77729,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","OUTROS","BRANCA","06/09/1969","BRASILEIRA NATA"
2018,90000610072,"ALCIDES RIBEIRO FILHO","DEPUTADO FEDERAL","PP","ELEITO POR QP","GO",88545,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","25/10/1953","BRASILEIRA NATA"
2018,90000613472,"JORGE KAJURU REIS DA COSTA NASSER","SENADOR","PRP","ELEITO","GO",1557415,"MASCULINO","DIVORCIADO(A)","ENSINO FUNDAMENTAL INCOMPLETO","JORNALEIRO","BRANCA","20/01/1961","BRASILEIRA NATA"
2018,90000615991,"ALCIDES RODRIGUES FILHO","DEPUTADO FEDERAL","PRP","ELEITO POR MÉDIA","GO",64941,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","08/10/1950","BRASILEIRA NATA"
2018,90000615995,"FLAVIA CARREIRO ALBUQUERQUE MORAIS","DEPUTADO FEDERAL","PDT","ELEITO POR QP","GO",169774,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/04/1969","BRASILEIRA NATA"
2018,90000615998,"GLAUSKSTON BATISTA RIOS","DEPUTADO FEDERAL","PSC","ELEITO POR QP","GO",100437,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","BRANCA","22/12/1973","BRASILEIRA NATA"
2018,90000616000,"JOSE MARIO SCHREINER","DEPUTADO FEDERAL","DEM","ELEITO POR QP","GO",96188,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","TÉCNICO EM AGRONOMIA E AGRIMENSURA","BRANCA","08/02/1961","BRASILEIRA NATA"
2018,90000616001,"JOSÉ NELTO LAGARES DAS MERCEZ","DEPUTADO FEDERAL","PODE","ELEITO POR MÉDIA","GO",61809,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","19/09/1960","BRASILEIRA NATA"
2018,90000616011,"ZACARIAS CALIL HAMU","DEPUTADO FEDERAL","DEM","ELEITO POR QP","GO",151508,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","05/11/1953","BRASILEIRA NATA"
2018,90000616487,"VITOR HUGO DE ARAUJO ALMEIDA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","GO",31190,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO FEDERAL","PARDA","31/05/1977","BRASILEIRA NATA"
2018,90000616492,"WALDIR SOARES DE OLIVEIRA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","GO",274406,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","28/11/1962","BRASILEIRA NATA"
2018,90000619112,"RUBENS OTONI GOMIDE","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","GO",83063,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO SUPERIOR","BRANCA","06/02/1956","BRASILEIRA NATA"
2018,90000620357,"CÉLIO ANTÔNIO DA SILVEIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR MÉDIA","GO",70663,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","19/09/1959","BRASILEIRA NATA"
2018,90000620358,"LUCAS DE CASTRO SANTOS","DEPUTADO FEDERAL","SOLIDARIEDADE","ELEITO POR QP","GO",78431,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES","BRANCA","08/04/1987","BRASILEIRA NATA"
2018,90000620365,"FRANCISCO RODRIGUES VALE JUNIOR","DEPUTADO FEDERAL","PSD","ELEITO POR QP","GO",111788,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","15/03/1969","BRASILEIRA NATA"
2018,90000620369,"ELIAS VAZ DE ANDRADE","DEPUTADO FEDERAL","PSB","ELEITO POR QP","GO",74877,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","VEREADOR","BRANCA","04/07/1966","BRASILEIRA NATA"
2018,90000620374,"MAGDA MOFATTO HON","DEPUTADO FEDERAL","PR","ELEITO POR QP","GO",88894,"FEMININO","VIÚVO(A)","ENSINO FUNDAMENTAL INCOMPLETO","DEPUTADO","BRANCA","26/10/1948","BRASILEIRA NATA"
2018,100000601457,"JOSE LOURENÇO BONFIM JUNIOR","DEPUTADO FEDERAL","PR","ELEITO POR QP","MA",117033,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","PARDA","18/10/1978","BRASILEIRA NATA"
2018,100000601458,"JOSIMAR CUNHA RODRIGUES","DEPUTADO FEDERAL","PR","ELEITO POR QP","MA",195768,"MASCULINO","CASADO(A)","ENSINO FUNDAMENTAL COMPLETO","DEPUTADO","PARDA","13/11/1976","BRASILEIRA NATA"
2018,100000601459,"ANDRE LUIZ CARVALHO RIBEIRO","DEPUTADO FEDERAL","PP","ELEITO POR QP","MA",105583,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","27/08/1989","BRASILEIRA NATA"
2018,100000601470,"GILLIANO FRED NASCIMENTO CUTRIM","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","MA",72038,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","26/10/1979","BRASILEIRA NATA"
2018,100000601889,"MÁRCIO JERRY SARAIVA BARROSO","DEPUTADO FEDERAL","PC do B","ELEITO POR QP","MA",134223,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","JORNALISTA E REDATOR","PARDA","14/11/1966","BRASILEIRA NATA"
2018,100000601890,"RUBENS PEREIRA E SILVA JUNIOR","DEPUTADO FEDERAL","PC do B","ELEITO POR QP","MA",111584,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","16/03/1984","BRASILEIRA NATA"
2018,100000601893,"PEDRO LUCAS ANDRADE FERNANDES RIBEIRO","DEPUTADO FEDERAL","PTB","ELEITO POR QP","MA",111538,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","VEREADOR","BRANCA","01/11/1979","BRASILEIRA NATA"
2018,100000601900,"UBIRAJARA DO PINDARÉ ALMEIDA SOUSA","DEPUTADO FEDERAL","PSB","ELEITO POR QP","MA",99598,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","BANCÁRIO E ECONOMIÁRIO","PRETA","01/11/1968","BRASILEIRA NATA"
2018,100000601901,"JOSÉ JUSCELINO DOS SANTOS REZENDE FILHO","DEPUTADO FEDERAL","DEM","ELEITO POR MÉDIA","MA",97075,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","06/11/1984","BRASILEIRA NATA"
2018,100000601912,"CLEBER VERDE CORDEIRO MENDES","DEPUTADO FEDERAL","PRB","ELEITO POR QP","MA",101806,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","10/05/1972","BRASILEIRA NATA"
2018,100000603920,"WEVERTON ROCHA MARQUES DE SOUSA","SENADOR","PDT","ELEITO","MA",1997443,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PRETA","08/10/1979","BRASILEIRA NATA"
2018,100000603923,"ELIZIANE PEREIRA GAMA MELO","SENADOR","PPS","ELEITO","MA",1539916,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","27/02/1977","BRASILEIRA NATA"
2018,100000609097,"JOÃO MARCELO SANTOS SOUZA","DEPUTADO FEDERAL","MDB","ELEITO POR MÉDIA","MA",67352,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/11/1973","BRASILEIRA NATA"
2018,100000609098,"HILDO AUGUSTO DA ROCHA NETO","DEPUTADO FEDERAL","MDB","ELEITO POR QP","MA",77661,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","24/04/1960","BRASILEIRA NATA"
2018,100000609118,"EDILAZIO GOMES DA SILVA JUNIOR","DEPUTADO FEDERAL","PSD","ELEITO POR QP","MA",106576,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","04/05/1981","BRASILEIRA NATA"
2018,100000609433,"ALUISIO GUIMARÃES MENDES FILHO","DEPUTADO FEDERAL","PODE","ELEITO POR QP","MA",105778,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/11/1961","BRASILEIRA NATA"
2018,100000615044,"EDUARDO SALIM BRAIDE","DEPUTADO FEDERAL","PMN","ELEITO POR QP","MA",189843,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","12/01/1976","BRASILEIRA NATA"
2018,100000615053,"GILDENEMIR DE LIMA SOUSA","DEPUTADO FEDERAL","PMN","ELEITO POR MÉDIA","MA",47758,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA","PARDA","08/11/1971","BRASILEIRA NATA"
2018,100000616293,"JOSE CARLOS NUNES JUNIOR","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","MA",76893,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","PARDA","26/05/1955","BRASILEIRA NATA"
2018,100000630071,"ANTONIO DA CRUZ FILGUEIRA NETO","DEPUTADO FEDERAL","PATRI","ELEITO POR QP","MA",79674,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","OUTROS","BRANCA","25/04/1992","BRASILEIRA NATA"
2018,110000611603,"EMANUEL PINHEIRO DA SILVA PRIMO","DEPUTADO FEDERAL","PTB","ELEITO POR QP","MT",76781,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","EMPRESÁRIO","BRANCA","05/01/1995","BRASILEIRA NATA"
2018,110000611610,"ROSA NEIDE SANDES DE ALMEIDA","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","MT",51015,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","BRANCA","08/08/1963","BRASILEIRA NATA"
2018,110000611612,"NERI GELLER","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","MT",73072,"MASCULINO","DIVORCIADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","BRANCA","07/11/1968","BRASILEIRA NATA"
2018,110000611616,"JOSE ANTONIO DOS SANTOS MEDEIROS","DEPUTADO FEDERAL","PODE","ELEITO POR QP","MT",82528,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SENADOR","BRANCA","19/03/1970","BRASILEIRA NATA"
2018,110000612714,"JAYME VERISSIMO DE CAMPOS","SENADOR","DEM","ELEITO","MT",490699,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","PARDA","13/09/1951","BRASILEIRA NATA"
2018,110000613185,"SELMA ROSANE SANTOS ARRUDA","SENADOR","PSL","ELEITO","MT",678542,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","BRANCA","20/01/1963","BRASILEIRA NATA"
2018,110000621350,"LEONARDO RIBEIRO ALBUQUERQUE","DEPUTADO FEDERAL","SOLIDARIEDADE","ELEITO POR QP","MT",52335,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","14/06/1978","BRASILEIRA NATA"
2018,110000621666,"NELSON NED PREVIDENTE","DEPUTADO FEDERAL","PSL","ELEITO POR QP","MT",126249,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","PRODUTOR AGROPECUÁRIO","BRANCA","14/02/1960","BRASILEIRA NATA"
2018,110000622427,"JUAREZ ALVES DA COSTA","DEPUTADO FEDERAL","MDB","ELEITO POR MÉDIA","MT",49912,"MASCULINO","CASADO(A)","ENSINO MÉDIO INCOMPLETO","EMPRESÁRIO","PARDA","20/01/1960","BRASILEIRA NATA"
2018,110000622434,"CARLOS GOMES BEZERRA","DEPUTADO FEDERAL","MDB","ELEITO POR QP","MT",59155,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/11/1941","BRASILEIRA NATA"
2018,120000602218,"DAGOBERTO NOGUEIRA FILHO","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","MS",40233,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/07/1955","BRASILEIRA NATA"
2018,120000606866,"NELSON TRAD FILHO","SENADOR","PTB","ELEITO","MS",424085,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","05/09/1961","BRASILEIRA NATA"
2018,120000613456,"HUMBERTO REZENDE PEREIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MS",80500,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","14/11/1977","BRASILEIRA NATA"
2018,120000613457,"ROSIANE MODESTO DE OLIVEIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MS",120901,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","PARDA","20/02/1978","BRASILEIRA NATA"
2018,120000613463,"FABIO RICARDO TRAD","DEPUTADO FEDERAL","PSD","ELEITO POR QP","MS",89385,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","18/08/1969","BRASILEIRA NATA"
2018,120000613465,"TEREZA CRISTINA CORREA DA COSTA DIAS","DEPUTADO FEDERAL","DEM","ELEITO POR MÉDIA","MS",75068,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","06/07/1954","BRASILEIRA NATA"
2018,120000615483,"LOESTER CARLOS GOMES DE SOUZA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","MS",56339,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","EMPRESÁRIO","PARDA","21/09/1982","BRASILEIRA NATA"
2018,120000615484,"LUIZ ALBERTO OVANDO","DEPUTADO FEDERAL","PSL","ELEITO POR MÉDIA","MS",50376,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","25/09/1949","BRASILEIRA NATA"
2018,120000620272,"VANDER LUIZ DOS SANTOS LOUBET","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","MS",55970,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","22/01/1964","BRASILEIRA NATA"
2018,120000623873,"SORAYA VIEIRA THRONICKE","SENADOR","PSL","ELEITO","MS",373712,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","01/06/1973","BRASILEIRA NATA"
2018,130000600645,"LUCAS DE VASCONCELOS GONZALEZ","DEPUTADO FEDERAL","NOVO","ELEITO POR QP","MG",64022,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","21/12/1988","BRASILEIRA NATA"
2018,130000600692,"TIAGO LIMA MITRAUD DE CASTRO LEITE","DEPUTADO FEDERAL","NOVO","ELEITO POR QP","MG",71901,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","15/08/1986","BRASILEIRA NATA"
2018,130000604556,"RODRIGO OTÁVIO SOARES PACHECO","SENADOR","DEM","ELEITO","MG",3616864,"MASCULINO","SEPARADO(A) JUDICIALMENTE","SUPERIOR COMPLETO","ADVOGADO","BRANCA","03/11/1976","BRASILEIRA NATA"
2018,130000606453,"LUIS HENRIQUE DE OLIVEIRA RESENDE","DEPUTADO FEDERAL","AVANTE","ELEITO POR QP","MG",50474,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","23/07/1971","BRASILEIRA NATA"
2018,130000606459,"ANDRE LUIS GASPAR JANONES","DEPUTADO FEDERAL","AVANTE","ELEITO POR QP","MG",178660,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","05/05/1984","BRASILEIRA NATA"
2018,130000606513,"GREYCE DE QUEIROZ ELIAS","DEPUTADO FEDERAL","AVANTE","ELEITO POR QP","MG",37620,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","15/12/1981","BRASILEIRA NATA"
2018,130000606694,"ÁUREA CAROLINA DE FREITAS E SILVA","DEPUTADO FEDERAL","PSOL","ELEITO POR QP","MG",162740,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","VEREADOR","PARDA","20/11/1983","BRASILEIRA NATA"
2018,130000610150,"FREDERICO BORGES DA COSTA","DEPUTADO FEDERAL","PATRI","ELEITO POR QP","MG",87446,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","12/07/1977","BRASILEIRA NATA"
